,contributor_uuid,article_sha256,article_number,question_text,answer_text,start_pos,end_pos
647,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Appropriate control,1576,1641
648,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Was randomized assignment used?,Can't tell; not enough info,0,0
649,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"Other factors of the diseases, such as the stress of mass casualties, economic fallout, and personal impacts are the major causes as opposed to the quarantine itself.",0,0
650,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Equally likely,0,0
651,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1401,1560
652,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1576,1641
653,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1684,1699
654,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1642,1937
655,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Very Unlikely,0,0
656,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Unlikely,0,0
657,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, implicitly",1023,1106
658,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
659,c3a4c4a5-1efe-4554-ab45-60f32737a52d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
660,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",675,804
661,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1401,1937
662,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1939,2236
663,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",4043,4345
664,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",4598,5011
665,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1165,1399
666,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,2536,2688
667,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,3531,3702
668,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,4348,4509
669,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,5700,5853
670,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,6098,6123
671,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,6257,6467
672,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1165,1399
673,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
674,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,An RCT method. A comparison between those who've been outside vs those who haven't,0,0
675,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Equally likely,0,0
676,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,4598,5011
677,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1679,1937
678,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Neither Likely nor Unlikely,0,0
679,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Not Sure,0,0
680,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,I can't tell,0,0
681,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",4,0,0
682,21ffd986-c219-43a0-b82f-4cc460da628d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",4,0,0
683,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
684,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1562,1937
685,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1187,1197
686,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1401,1560
687,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,7,57
688,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,920,1021
689,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,A plausible mechanism is proposed,1740,1937
690,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Can't tell; not enough info,0,0
691,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,During quarantine people do not go outside or exercise as much which can cause these same effects.,0,0
692,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat more likely,0,0
693,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1053,1106
694,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Likely,0,0
695,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Likely,0,0
696,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, explicitly",1053,1106
697,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",7,0,0
698,a2edb56d-11a9-4823-93c7-260e11d36668,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
699,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1306,1399
700,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1401,1560
701,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1679,1937
702,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1401,1490
703,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Cause precedes effect,1562,1677
704,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1306,1399
705,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
706,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"The individuals who were quarantined lost their jobs, thus experiencing mental health problems.",0,0
707,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Much more likely than author’s,0,0
708,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
709,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
710,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
711,24640f45-b90b-40dc-a848-9e03fdfbbf91,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",6,0,0
712,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
713,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1586,1677
714,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1679,1786
715,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1882,1937
716,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1708,1718
717,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1688,1706
718,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1177,1197
719,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,An experimental study was conducted (natural experiments OK),1586,1641
720,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
721,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1896,1937
722,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Was randomized assignment used?,No,0,0
723,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,Another variable causes the quarantined group to be more susceptible to mental health problems which could be that those quarantined have a higher likelihood of having the disease in question and that disease causes the increase in mental health problems,0,0
724,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat less likely,0,0
725,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1401,1490
726,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Very Unlikely,0,0
727,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Unlikely,0,0
728,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, implicitly",1023,1106
729,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
730,38843a0b-310a-4083-920e-4c7431c085d9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
731,ac49bd61-73d3-475b-9dcd-e8f476c0c19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
732,ac49bd61-73d3-475b-9dcd-e8f476c0c19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,Maybe that the results are due to the pandemic not the social distancing,0,0
733,ac49bd61-73d3-475b-9dcd-e8f476c0c19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat less likely,0,0
734,ac49bd61-73d3-475b-9dcd-e8f476c0c19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
735,ac49bd61-73d3-475b-9dcd-e8f476c0c19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
736,ac49bd61-73d3-475b-9dcd-e8f476c0c19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",6,0,0
737,ac49bd61-73d3-475b-9dcd-e8f476c0c19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
738,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1035,1106
739,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1490
740,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1679,1937
741,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Cause precedes effect,1401,1490
742,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Cause precedes effect,1213,1266
743,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1165,1417
744,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1418,1429
745,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1165,1176
746,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,920,1021
747,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1401,1560
748,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,1108,1136
749,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,An experimental study was conducted (natural experiments OK),1187,1266
750,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
751,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1562,1677
752,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1882,1937
753,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1882,1890
754,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1882,1937
755,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1882,1937
756,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1937,1937
757,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Was randomized assignment used?,Can't tell; not enough info,0,0
758,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"Quarantined people experienced more stress and mental health problems because being stuck indoors deprives you of sunlight, which is key for mental health.",0,0
759,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat less likely,0,0
760,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1401,1490
761,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Unlikely,0,0
762,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Not Sure,0,0
763,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, explicitly",1023,1106
764,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",4,0,0
765,d5a1b3dc-4247-4f6f-8c2c-a11a4877cf01,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
766,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1023,1106
767,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1562,1641
