highlight_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,highlight_count,submitted_tua
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,68aa0374-825f-4c3f-8494-87f8681057cf,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-06-12 17:54:24.071357,2020-06-12 18:00:25.918101,361.846744,87b118e5-992b-4278-abf0-393320ec6c45,Semantics2020_03,Language,1,2,"[{""start"": 1199, ""case_number"": 1, ""end"": 1219, ""text"": ""largely overshadowed""}, {""start"": 1264, ""case_number"": 1, ""end"": 1275, ""text"": ""in defiance""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,68aa0374-825f-4c3f-8494-87f8681057cf,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-06-12 17:54:24.071357,2020-06-12 18:00:25.918101,361.846744,767f3b7a-201a-40c0-af30-6ea921986345,Semantics2020_03,Reasoning,1,6,"[{""start"": 300, ""case_number"": 1, ""end"": 475, ""text"": ""said Thursday that Vice President Pence had been unaware of the Mayo Clinic's policy requiring all visitors to wear a face covering until after he left the facility on Tuesday""}, {""start"": 479, ""case_number"": 1, ""end"": 624, ""text"": ""As our medical experts have told us, wearing a mask prevents you from spreading disease. And knowing he doesn\u2019t have COVID-19, he didn\u2019t wear one""}, {""start"": 658, ""case_number"": 1, ""end"": 960, ""text"": ""It was actually after he left Mayo Clinic that he found out they had a policy of asking everyone to wear a mask,\"" the second lady continued. \""So someone who\u2019s worked on this whole task force for over two months is not someone who would have done anything to offend anyone or hurt anyone or scare anyone""}, {""start"": 1595, ""case_number"": 1, ""end"": 1729, ""text"": ""On Tuesday, the clinic tweeted, then deleted, a message that it informed Pence of its masking policy prior to his arrival in Rochester""}, {""start"": 1733, ""case_number"": 1, ""end"": 1851, ""text"": ""Mayo shared the masking policy with the VP\u2019s office,\"" the clinic said in an emailed statement after deleting the tweet""}, {""start"": 2147, ""case_number"": 1, ""end"": 2409, ""text"": ""The vice president defended his decision at the time, saying that CDC guidance on masks is meant to prevent those with the virus from spreading it. Because he is tested regularly and was aware he was negative for the virus, he reasoned the mask was not necessary""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,68aa0374-825f-4c3f-8494-87f8681057cf,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-06-12 17:54:24.071357,2020-06-12 18:00:25.918101,361.846744,58221579-9d8b-46c4-a322-94a6620074ca,Semantics2020_03,Probability,1,2,"[{""start"": 2295, ""case_number"": 1, ""end"": 2369, ""text"": ""Because he is tested regularly and was aware he was negative for the virus""}, {""start"": 572, ""case_number"": 1, ""end"": 604, ""text"": ""knowing he doesn\u2019t have COVID-19""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,a172a42b-daef-4a73-a151-084c88bb8a74,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:33:07.761685,2020-06-16 22:45:21.075449,733.313764,48e97bc1-6705-49e5-8796-0b1032b86f2d,Semantics2020_03,Language,1,1,"[{""start"": 34, ""case_number"": 1, ""end"": 299, ""text"": ""PenceThe Hill's 12:30 Report: Trump pushes immigration platform amid coronavirus pandemic Karen Pence on individuals struggling during pandemic: 'It's OK to ask for help' White House: Anyone 'in close proximity' to Trump or Pence will be tested for coronavirus MORE""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,a172a42b-daef-4a73-a151-084c88bb8a74,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:33:07.761685,2020-06-16 22:45:21.075449,733.313764,9d09ed6a-b49c-40b4-b354-6bd25cce9e22,Semantics2020_03,Reasoning,1,1,"[{""start"": 1182, ""case_number"": 1, ""end"": 1298, ""text"": ""But the trip was largely overshadowed by his decision not to wear a face covering in defiance of the clinic's policy""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,a172a42b-daef-4a73-a151-084c88bb8a74,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:33:07.761685,2020-06-16 22:45:21.075449,733.313764,279a6c28-64ca-4ac4-911c-4f423a0d5b05,Semantics2020_03,Reasoning,2,1,"[{""start"": 2147, ""case_number"": 2, ""end"": 2409, ""text"": ""The vice president defended his decision at the time, saying that CDC guidance on masks is meant to prevent those with the virus from spreading it. Because he is tested regularly and was aware he was negative for the virus, he reasoned the mask was not necessary""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,a172a42b-daef-4a73-a151-084c88bb8a74,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:33:07.761685,2020-06-16 22:45:21.075449,733.313764,065d56fb-a96a-4b31-aa06-bb01cc2ef349,Semantics2020_03,Evidence,1,4,"[{""start"": 0, ""case_number"": 1, ""end"": 33, ""text"": ""Second lady Karen Pence Karen Sue""}, {""start"": 300, ""case_number"": 1, ""end"": 475, ""text"": ""said Thursday that Vice President Pence had been unaware of the Mayo Clinic's policy requiring all visitors to wear a face covering until after he left the facility on Tuesday""}, {""start"": 479, ""case_number"": 1, ""end"": 653, ""text"": ""As our medical experts have told us, wearing a mask prevents you from spreading disease. And knowing he doesn\u2019t have COVID-19, he didn\u2019t wear one,\"" she said on \""Fox & Friends""}, {""start"": 658, ""case_number"": 1, ""end"": 960, ""text"": ""It was actually after he left Mayo Clinic that he found out they had a policy of asking everyone to wear a mask,\"" the second lady continued. \""So someone who\u2019s worked on this whole task force for over two months is not someone who would have done anything to offend anyone or hurt anyone or scare anyone""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,a172a42b-daef-4a73-a151-084c88bb8a74,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:33:07.761685,2020-06-16 22:45:21.075449,733.313764,8850af9c-13bc-4118-9ea2-ecc04b3cb3f5,Semantics2020_03,Evidence,2,3,"[{""start"": 1301, ""case_number"": 2, ""end"": 1592, ""text"": ""Pence was the only individual spotted without a mask during his visit as he participated in a tour and held a roundtable discussion with physicians, nurses and researchers. Everyone else seen on camera with Pence had masks on, including Food and Drug Administration Commissioner Stephen Hahn""}, {""start"": 1595, ""case_number"": 2, ""end"": 1729, ""text"": ""On Tuesday, the clinic tweeted, then deleted, a message that it informed Pence of its masking policy prior to his arrival in Rochester""}, {""start"": 1733, ""case_number"": 2, ""end"": 1851, ""text"": ""Mayo shared the masking policy with the VP\u2019s office,\"" the clinic said in an emailed statement after deleting the tweet""}]"
e539da12-457c-4efa-8850-f554a9b9aaac,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2964,,CovidArticles/495430-karen-pence-says-vice-president-didnt-know-about-may.txt,495430,495430-karen-pence-says-vice-president-didnt-know-about-may.txt,c36e13df84053b28822c0ce38a1ce42964ed97475e5af780108353a19f2be649,2519,PYBOSSA,11,3,a172a42b-daef-4a73-a151-084c88bb8a74,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:33:07.761685,2020-06-16 22:45:21.075449,733.313764,69c692b7-9811-4d67-b217-f1f669e0f82a,Semantics2020_03,Evidence,3,1,"[{""start"": 1854, ""case_number"": 3, ""end"": 2144, ""text"": ""The Mayo Clinic issued guidance on April 13 requiring all patients and visitors to wear a face covering or mask in accordance with updated recommendations from the Centers for Disease Control and Prevention (CDC). The clinic said it would provide masks for those who did not bring their own""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,c5fc3fa5-c98a-4ff5-b998-3a251047f7d4,fe9d3fcc-d0b4-4532-9d10-bee255e696fb,2020-05-10 18:06:34.836191,2020-05-10 18:10:40.293355,245.457164,84799ddd-23dd-4d5c-be08-dfdde22a5bb5,Semantics2020_03,Reasoning,1,3,"[{""start"": 0, ""case_number"": 1, ""end"": 193, ""text"": ""Washington (CNN) President Donald Trump's senior adviser and son-in-law, Jared Kushner, praised the administration's response to the coronavirus pandemic as a \""great success story\"" on Wednesday""}, {""start"": 301, ""case_number"": 1, ""end"": 517, ""text"": ""Kushner painted a rosy picture for \""Fox and Friends\"" Wednesday morning, saying that \""the federal government rose to the challenge and this is a great success story and I think that that's really what needs to be told""}, {""start"": 521, ""case_number"": 1, ""end"": 681, ""text"": ""When he was pressed on coronavirus testing levels in the US, Kushner said the question shouldn't be why did it take so long, but, \""How did we do this so quickly""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,c5fc3fa5-c98a-4ff5-b998-3a251047f7d4,fe9d3fcc-d0b4-4532-9d10-bee255e696fb,2020-05-10 18:06:34.836191,2020-05-10 18:10:40.293355,245.457164,e71e3c2e-c3fb-4bd9-b185-9f42f00a39e3,Semantics2020_03,Evidence,1,2,"[{""start"": 685, ""case_number"": 1, ""end"": 745, ""text"": ""Kushner also predicted that things will be \""rocking\"" by July""}, {""start"": 749, ""case_number"": 1, ""end"": 935, ""text"": ""May will be a transition month ... I think you will see by June, a lot of the country should be back to normal, and the hope is that by July the country is really rocking again,\"" he said""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,4f88890f-4958-4761-b254-cb7472d565f6,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:42:53.899974,2020-06-16 22:46:21.413673,207.513699,8268713b-b259-4741-a012-eb86a7fb6606,Semantics2020_03,Language,1,1,"[{""start"": 309, ""case_number"": 1, ""end"": 331, ""text"": ""painted a rosy picture""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,4f88890f-4958-4761-b254-cb7472d565f6,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:42:53.899974,2020-06-16 22:46:21.413673,207.513699,cdf64480-1429-4eac-8829-52c339a7e342,Semantics2020_03,Reasoning,1,1,"[{""start"": 17, ""case_number"": 1, ""end"": 193, ""text"": ""President Donald Trump's senior adviser and son-in-law, Jared Kushner, praised the administration's response to the coronavirus pandemic as a \""great success story\"" on Wednesday""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,4f88890f-4958-4761-b254-cb7472d565f6,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:42:53.899974,2020-06-16 22:46:21.413673,207.513699,f2d48a8f-f6f1-488c-86f3-626d5caf8f19,Semantics2020_03,Evidence,1,1,"[{""start"": 17, ""case_number"": 1, ""end"": 298, ""text"": ""President Donald Trump's senior adviser and son-in-law, Jared Kushner, praised the administration's response to the coronavirus pandemic as a \""great success story\"" on Wednesday -- less than a day after the number of confirmed coronavirus cases in the United States topped 1 million""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,4f88890f-4958-4761-b254-cb7472d565f6,0b2ee377-65f2-4ac1-98da-5bc093fee7aa,2020-06-16 22:42:53.899974,2020-06-16 22:46:21.413673,207.513699,75f95814-e02c-44cc-9931-3e4192dfd9c4,Semantics2020_03,Evidence,2,3,"[{""start"": 373, ""case_number"": 2, ""end"": 517, ""text"": ""saying that \""the federal government rose to the challenge and this is a great success story and I think that that's really what needs to be told""}, {""start"": 749, ""case_number"": 2, ""end"": 935, ""text"": ""May will be a transition month ... I think you will see by June, a lot of the country should be back to normal, and the hope is that by July the country is really rocking again,\"" he said""}, {""start"": 685, ""case_number"": 2, ""end"": 745, ""text"": ""Kushner also predicted that things will be \""rocking\"" by July""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,0110b457-f5ec-4fc4-8c1b-1ab0ebb0d2af,2d319635-373e-44f0-891a-a9716d798ad3,2020-10-02 23:17:27.026795,2020-10-02 23:29:59.278643,752.251848,d552f3f1-7182-4899-83b5-3b6bf2907769,Semantics2020_03,Language,1,2,"[{""start"": 160, ""case_number"": 1, ""end"": 179, ""text"": ""great success story""}, {""start"": 729, ""case_number"": 1, ""end"": 736, ""text"": ""rocking""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,0110b457-f5ec-4fc4-8c1b-1ab0ebb0d2af,2d319635-373e-44f0-891a-a9716d798ad3,2020-10-02 23:17:27.026795,2020-10-02 23:29:59.278643,752.251848,14e28c0f-87f8-4d0e-930d-18124fb185ee,Semantics2020_03,Language,2,1,"[{""start"": 319, ""case_number"": 2, ""end"": 331, ""text"": ""rosy picture""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,0110b457-f5ec-4fc4-8c1b-1ab0ebb0d2af,2d319635-373e-44f0-891a-a9716d798ad3,2020-10-02 23:17:27.026795,2020-10-02 23:29:59.278643,752.251848,aa29620e-6386-413d-8520-39b89087fa4d,Semantics2020_03,Reasoning,1,2,"[{""start"": 73, ""case_number"": 1, ""end"": 298, ""text"": ""Jared Kushner, praised the administration's response to the coronavirus pandemic as a \""great success story\"" on Wednesday -- less than a day after the number of confirmed coronavirus cases in the United States topped 1 million""}, {""start"": 582, ""case_number"": 1, ""end"": 681, ""text"": ""Kushner said the question shouldn't be why did it take so long, but, \""How did we do this so quickly""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,0110b457-f5ec-4fc4-8c1b-1ab0ebb0d2af,2d319635-373e-44f0-891a-a9716d798ad3,2020-10-02 23:17:27.026795,2020-10-02 23:29:59.278643,752.251848,1164da4d-c3c0-4f93-861a-6e8e0b19d33d,Semantics2020_03,Probability,1,1,"[{""start"": 749, ""case_number"": 1, ""end"": 935, ""text"": ""May will be a transition month ... I think you will see by June, a lot of the country should be back to normal, and the hope is that by July the country is really rocking again,\"" he said""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,0110b457-f5ec-4fc4-8c1b-1ab0ebb0d2af,2d319635-373e-44f0-891a-a9716d798ad3,2020-10-02 23:17:27.026795,2020-10-02 23:29:59.278643,752.251848,5671be71-9a4b-4318-a616-1398e0acc64c,Semantics2020_03,Evidence,1,1,"[{""start"": 197, ""case_number"": 1, ""end"": 298, ""text"": ""less than a day after the number of confirmed coronavirus cases in the United States topped 1 million""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,592a5b9b-e7bb-4ed9-a84f-c68e4cb763e0,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-10-02 23:06:41.824529,2020-10-02 23:30:00.591133,1398.766604,b7e6e6c7-097b-43d2-a906-4588675e5422,Semantics2020_03,Language,1,2,"[{""start"": 160, ""case_number"": 1, ""end"": 179, ""text"": ""great success story""}, {""start"": 729, ""case_number"": 1, ""end"": 736, ""text"": ""rocking""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,592a5b9b-e7bb-4ed9-a84f-c68e4cb763e0,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-10-02 23:06:41.824529,2020-10-02 23:30:00.591133,1398.766604,8b56fd71-66b1-42a3-bd1a-6bb68e340b90,Semantics2020_03,Language,2,1,"[{""start"": 319, ""case_number"": 2, ""end"": 331, ""text"": ""rosy picture""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,592a5b9b-e7bb-4ed9-a84f-c68e4cb763e0,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-10-02 23:06:41.824529,2020-10-02 23:30:00.591133,1398.766604,ef2e37cd-bc87-4cf9-951c-18017e8a360c,Semantics2020_03,Reasoning,1,2,"[{""start"": 73, ""case_number"": 1, ""end"": 298, ""text"": ""Jared Kushner, praised the administration's response to the coronavirus pandemic as a \""great success story\"" on Wednesday -- less than a day after the number of confirmed coronavirus cases in the United States topped 1 million""}, {""start"": 521, ""case_number"": 1, ""end"": 681, ""text"": ""When he was pressed on coronavirus testing levels in the US, Kushner said the question shouldn't be why did it take so long, but, \""How did we do this so quickly""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,592a5b9b-e7bb-4ed9-a84f-c68e4cb763e0,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-10-02 23:06:41.824529,2020-10-02 23:30:00.591133,1398.766604,23e3d5e1-e333-4199-9efd-1493001acf98,Semantics2020_03,Probability,1,1,"[{""start"": 749, ""case_number"": 1, ""end"": 935, ""text"": ""May will be a transition month ... I think you will see by June, a lot of the country should be back to normal, and the hope is that by July the country is really rocking again,\"" he said""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,592a5b9b-e7bb-4ed9-a84f-c68e4cb763e0,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-10-02 23:06:41.824529,2020-10-02 23:30:00.591133,1398.766604,3e35d1ac-9581-4eaa-b34b-708abdf74bad,Semantics2020_03,Evidence,1,1,"[{""start"": 207, ""case_number"": 1, ""end"": 298, ""text"": ""a day after the number of confirmed coronavirus cases in the United States topped 1 million""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,2878d277-49af-4315-808c-bfe896e2db59,45211579-fb0b-48bf-bec4-d9dee0108ac0,2020-10-02 23:11:55.862980,2020-10-02 23:30:01.611348,1085.748368,6e13c460-adab-49e6-a60c-29430257233f,Semantics2020_03,Language,1,3,"[{""start"": 160, ""case_number"": 1, ""end"": 179, ""text"": ""great success story""}, {""start"": 729, ""case_number"": 1, ""end"": 736, ""text"": ""rocking""}, {""start"": 912, ""case_number"": 1, ""end"": 919, ""text"": ""rocking""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,2878d277-49af-4315-808c-bfe896e2db59,45211579-fb0b-48bf-bec4-d9dee0108ac0,2020-10-02 23:11:55.862980,2020-10-02 23:30:01.611348,1085.748368,073c91af-f7dc-4353-b442-cd3a046353cd,Semantics2020_03,Language,2,1,"[{""start"": 309, ""case_number"": 2, ""end"": 331, ""text"": ""painted a rosy picture""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,2878d277-49af-4315-808c-bfe896e2db59,45211579-fb0b-48bf-bec4-d9dee0108ac0,2020-10-02 23:11:55.862980,2020-10-02 23:30:01.611348,1085.748368,c9253148-5a45-4088-befd-4500fd60edd5,Semantics2020_03,Reasoning,1,2,"[{""start"": 0, ""case_number"": 1, ""end"": 298, ""text"": ""Washington (CNN) President Donald Trump's senior adviser and son-in-law, Jared Kushner, praised the administration's response to the coronavirus pandemic as a \""great success story\"" on Wednesday -- less than a day after the number of confirmed coronavirus cases in the United States topped 1 million""}, {""start"": 582, ""case_number"": 1, ""end"": 681, ""text"": ""Kushner said the question shouldn't be why did it take so long, but, \""How did we do this so quickly""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,2878d277-49af-4315-808c-bfe896e2db59,45211579-fb0b-48bf-bec4-d9dee0108ac0,2020-10-02 23:11:55.862980,2020-10-02 23:30:01.611348,1085.748368,d953c959-6ce6-45a6-bc8b-8809f11cc444,Semantics2020_03,Probability,1,1,"[{""start"": 749, ""case_number"": 1, ""end"": 925, ""text"": ""May will be a transition month ... I think you will see by June, a lot of the country should be back to normal, and the hope is that by July the country is really rocking again""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,2878d277-49af-4315-808c-bfe896e2db59,45211579-fb0b-48bf-bec4-d9dee0108ac0,2020-10-02 23:11:55.862980,2020-10-02 23:30:01.611348,1085.748368,3f4c331f-4bab-4f02-986f-69338343c541,Semantics2020_03,Evidence,1,1,"[{""start"": 197, ""case_number"": 1, ""end"": 298, ""text"": ""less than a day after the number of confirmed coronavirus cases in the United States topped 1 million""}]"
327c641c-747d-40df-b6f1-fbc6aa7bd7c7,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2965,,CovidArticles/index.htm.txt,495431,index.htm.txt,1941311ce663562935b0413e4bb0a5d7b12370b5617f8143f427a28eb2ef77ef,948,PYBOSSA,11,7,405562e7-55a2-400b-ab2c-c31b1ff218fc,ca3c9e05-26a0-4c3f-9430-25f4bce3c15e,2020-10-02 23:10:49.125895,2020-10-02 23:30:02.119359,1152.993464,d6c2cd00-13c9-4fa7-a65e-c416069fdf49,Semantics2020_03,Language,1,2,"[{""start"": 160, ""case_number"": 1, ""end"": 179, ""text"": ""great success story""}, {""start"": 729, ""case_number"": 1, ""end"": 736, ""text"": ""rocking""}]"
